33,0
729,0
17057,0
193,0
12969,0
1591,0
16030,0
16163,0
17521,0
12523,0
8781,1
11090,0
16894,1
22940,0
12324,0
16779,0
12198,0
20175,0
13158,0
12302,0
2733,0
10014,1
10782,0
2461,0
14528,0
1908,0
385,1
20166,0
9107,0
13125,0
23827,0
17536,0
1445,1
23765,0
23716,0
13653,0
15974,1
15407,0
497,0
11553,0
18434,0
12643,1
13241,0
13217,1
15370,0
15552,0
1238,0
685,0
16029,1
17593,0
18342,1
2224,0
14895,0
24258,0
913,0
24086,1
12593,0
12458,1
788,0
1459,0
62,0
17859,0
11844,0
13592,0
2107,0
24651,0
17400,0
17866,0
23183,0
14424,0
11999,0
14339,0
16401,0
15963,0
1789,0
12226,0
5835,0
16244,0
16639,0
1000,0
12942,0
24991,0
14054,0
16987,0
15939,0
23707,0
16480,0
23453,0
2282,1
15315,0
63,0
2591,0
14361,0
24983,0
9494,0
17656,0
12016,0
13197,0
25065,0
27,0
1825,0
2497,1
18746,1
12503,0
1202,0
12733,1
16548,0
1337,0
22822,0
23662,1
25141,1
2758,0
13658,0
13597,0
24679,0
13770,0
23851,0
17142,0
17029,0
14072,0
16472,0
24995,0
15920,0
12323,1
24310,0
3802,0
12234,0
16364,0
2017,1
17551,0
14484,0
13441,0
2327,0
13734,0
1877,0
289,0
18074,0
2256,0
13733,0
21617,0
14288,0
12842,0
1475,0
16178,0
12292,0
23930,0
12984,0
1216,0
17689,0
5747,0
503,0
6704,0
24489,0
13665,0
15911,1
17702,0
516,1
17908,0
17575,0
5929,0
2316,0
24934,1
16730,0
14393,0
20263,0
1457,0
17397,0
13862,0
15302,0
16861,0
1449,0
11567,0
16010,1
13464,0
13461,0
14318,1
1679,0
25154,0
24395,0
11086,0
11826,0
11732,0
24123,0
16145,1
2115,0
649,0
2044,0
21923,0
16358,0
2320,0
748,1
11577,0
2214,0
16462,0
12547,0
15965,0
576,0
13321,0
23759,0
14330,0
24179,0
931,0
12561,0
545,1
23747,0
24984,0
24275,0
575,0
13187,0
1271,1
601,0
13691,0
993,0
20359,0
18068,0
15326,0
21767,0
16967,1
18267,0
2559,0
11718,0
16304,0
13685,0
22941,0
177,0
13352,0
16526,0
18167,1
16502,0
24458,0
18154,0
13933,1
16444,0
23818,0
17127,0
14217,0
11802,0
11610,0
21924,0
24131,0
2525,0
13002,0
15742,0
17332,0
17104,0
2476,0
13588,0
17480,0
24572,0
14500,0
16485,1
23768,0
16349,0
10780,1
11293,1
200,0
14534,0
899,0
13922,1
16474,0
2178,0
16040,0
3472,0
16105,1
13298,0
13917,0
7954,0
17651,0
1627,1
10016,0
23920,0
23876,0
24606,1
16635,0
438,0
1918,0
24600,1
24669,0
24311,0
1582,0
17878,0
20246,0
14148,0
18543,0
1644,0
2140,1
2614,0
11816,0
16155,0
1012,0
13969,0
24569,1
12924,0
12165,0
23549,1
13261,0
17538,0
2474,0
24149,0
2499,0
13711,0
16852,0
951,0
14145,0
15001,0
12393,0
13403,0
24483,1
657,0
16405,0
767,0
14391,1
12542,0
13710,0
1860,0
92,0
2384,0
1836,0
332,0
8737,0
24287,1
666,0
12777,0
18117,0
925,0
2599,1
23578,0
12674,0
16280,0
17363,0
16196,1
17086,0
25365,0
17350,0
10053,0
557,0
882,0
17762,0
17331,0
11909,1
4,0
13923,0
11677,0
17612,0
24504,0
13134,0
909,0
1433,0
13723,1
14205,0
15290,0
252,1
3813,0
1533,0
15967,0
17147,0
23753,0
7218,0
16870,0
1609,1
12231,0
24040,0
14395,0
23537,0
13671,0
17666,0
16458,0
18707,0
172,0
1641,0
327,0
1471,0
16190,0
15961,1
25174,1
15987,0
366,1
24206,0
1328,0
18480,0
8131,0
12803,0
1925,0
16058,0
93,0
23543,0
18432,0
12408,0
1529,0
8731,0
14405,0
2568,0
12893,0
17206,0
12398,0
11987,0
14022,0
16234,0
12748,0
12264,0
16005,0
463,0
23459,0
13752,0
6087,0
1001,0
2651,0
12649,0
16295,1
1977,1
14163,0
18069,0
24661,0
17554,0
1296,0
3682,0
12168,0
14008,1
10598,0
69,0
12584,0
12837,0
16164,1
2210,0
18474,0
17096,0
14160,0
13357,0
24245,0
14356,0
16467,0
5516,0
16617,0
23950,0
1194,0
23714,0
3733,0
2860,0
17660,0
838,0
13239,0
11701,0
11903,0
11446,0
1098,0
17731,0
12356,0
12098,0
12645,0
18855,1
12529,0
14046,0
651,0
1330,0
24362,0
13218,0
23706,0
1625,0
2211,0
16614,0
24994,0
23091,0
17601,1
1091,0
24568,0
17719,0
17419,0
12200,0
24294,0
16076,0
11713,0
1302,1
17135,0
10018,1
439,0
973,0
5909,1
779,0
15324,0
13085,1
1008,0
12381,0
13377,0
16300,0
17151,0
23896,0
15211,1
2854,0
5837,0
1790,0
540,0
2902,1
16445,0
2637,0
163,0
1989,0
17314,0
1838,0
17007,0
11766,0
14612,0
23946,0
11907,0
23895,0
16143,0
16126,0
23738,0
24260,0
17035,0
11492,0
1265,0
12316,0
17105,0
11695,0
13398,0
1142,0
21569,1
13833,1
4031,0
807,0
2332,0
17553,0
442,0
1371,0
23937,0
2105,0
13724,0
437,0
2081,0
16421,0
13796,0
2136,0
14234,0
13262,0
1230,0
13347,0
13076,1
481,0
2012,0
13266,0
15582,0
16456,0
2635,0
13502,1
17072,0
1895,0
12665,1
20238,0
16357,0
15955,0
13147,0
16202,0
18595,0
793,0
9569,1
2615,0
12059,0
11728,0
23744,0
24420,0
16487,0
2640,0
3605,0
2298,0
16681,0
17000,0
13113,0
12038,0
2018,0
945,0
13618,0
12421,0
23777,0
16267,0
14135,0
13744,0
14590,0
5681,0
13647,0
18877,0
20160,0
16690,0
18270,0
2276,0
593,1
24317,0
24208,0
23531,1
10017,0
13493,0
19611,0
13498,1
852,0
917,0
446,0
17043,0
14986,1
13909,0
939,1
12311,0
16985,0
13010,0
1443,0
13470,0
11457,0
79,0
17202,0
17519,0
12365,0
3801,0
17095,0
24997,0
20249,0
24102,1
1899,0
16850,0
12633,0
17850,0
13552,0
2378,0
547,0
4082,0
13943,0
13304,0
1991,0
20748,0
12693,0
23581,0
18161,1
18641,0
16606,0
13339,0
2085,0
12592,0
5905,0
17329,0
16101,0
12671,1
782,1
1349,0
11845,0
4530,1
498,0
16892,0
23677,0
249,0
12794,0
1023,0
13954,0
504,0
12101,0
2306,1
20168,0
17087,0
14018,0
12757,0
17743,0
17786,0
1978,0
18599,0
12580,0
2035,0
16237,0
13613,1
14494,0
12304,0
18168,0
2079,0
206,0
2420,0
23949,1
24507,0
17204,0
5333,0
11693,0
1424,0
2414,0
13486,0
687,0
11761,0
1779,0
9109,0
24004,0
1652,0
13394,0
12407,1
18104,0
17212,0
16035,0
11935,0
117,0
1317,0
16881,0
11705,0
24533,0
23593,0
830,0
12313,0
174,1
17429,0
12057,0
8786,0
17873,0
17579,0
13069,0
16365,0
11952,0
13983,0
2744,0
24377,0
16333,0
621,1
6973,0
12079,0
1253,0
207,1
12346,0
24382,0
13871,0
1661,1
14518,1
14487,0
348,0
11757,0
14051,0
24015,0
23815,0
802,0
1924,0
16711,0
12293,0
12528,1
1942,0
16821,0
15926,1
25344,0
13596,1
2516,1
14497,0
16092,1
11908,0
20212,0
11617,0
23737,0
17783,0
24099,0
2375,0
12448,0
14375,0
2573,0
13914,0
16598,0
17279,1
13977,0
25142,0
13111,0
1800,0
7154,0
12936,0
16669,0
5928,1
1285,0
16932,0
1692,0
21844,0
16147,0
12766,0
14194,0
23572,0
1377,0
8739,0
633,0
358,0
1948,0
981,0
528,1
880,0
537,0
17490,0
14096,0
16343,0
12078,0
23802,0
17022,0
16615,0
14439,0
5731,1
20144,0
16415,0
2350,1
12666,0
17545,0
3683,0
15553,0
384,0
16037,1
13853,0
18113,0
415,0
14448,0
178,0
16551,0
23712,1
13227,0
13044,1
129,0
1844,0
13556,0
2555,0
12380,0
23846,0
15912,0
13820,0
16223,0
363,0
25002,0
12985,0
24940,0
5682,0
5739,0
16034,1
13137,0
24166,0
2729,0
3678,0
1150,0
1601,1
24296,0
719,0
23728,0
18698,0
14411,0
2118,0
16135,1
16786,0
12809,0
1054,0
12827,0
12513,0
12623,0
647,0
11877,0
23787,1
24554,0
17442,0
22973,0
11685,0
24322,0
11706,0
16905,0
487,0
14340,1
13307,0
16699,0
20140,0
15391,0
24153,0
15332,0
23096,1
17532,0
13580,0
14491,0
17423,0
16287,0
918,0
13574,1
2226,0
13183,0
2690,0
17632,0
16316,0
17197,0
10097,0
12180,0
2279,0
2449,0
12673,0
11921,0
1835,0
13608,1
16086,0
24653,0
2500,0
12176,1
21440,0
7745,0
15541,0
17309,1
15537,0
741,1
12104,1
15213,0
1501,0
25229,0
16966,1
1383,1
11548,0
12512,0
4298,0
24181,0
816,0
25223,0
16570,0
23664,0
14489,0
16008,0
24455,0
24419,0
14406,1
12314,0
12371,0
13379,0
16464,0
25034,0
16260,0
12856,0
823,1
13585,1
12540,0
20252,0
1198,0
17141,0
1381,0
13399,0
2228,0
24001,0
16493,0
14068,0
16368,0
12546,0
17447,1
18526,0
14392,0
2727,0
371,1
12701,0
2041,0
766,0
11679,0
17682,1
13164,0
1885,0
22816,1
17027,0
1050,0
17628,0
2003,0
2819,1
2747,0
12823,0
15342,0
11614,0
8778,0
12446,0
2540,0
16369,0
12273,1
12449,0
17259,0
13690,0
14152,0
1929,1
23798,0
24375,1
24014,0
14397,0
1244,0
11665,0
25103,1
1223,0
2073,0
676,0
11948,1
13698,0
469,0
1181,0
17788,0
15319,0
1723,0
11742,1
12648,0
16525,0
23694,0
13963,0
16847,0
1404,0
8025,1
13942,1
16336,1
15998,1
13359,1
16129,1
2662,0
25059,0
10050,0
14019,0
698,0
14113,1
13897,0
17257,0
13259,0
1136,0
13167,1
24044,0
14516,0
17658,0
2,1
11974,0
2405,0
299,1
23886,0
14432,0
24342,1
11549,0
13294,0
1771,0
494,0
14571,1
1876,0
23586,0
24183,0
24646,0
13474,0
585,0
11890,0
13660,1
12929,1
112,0
16800,0
12564,0
827,0
1388,0
18034,0
101,0
1287,0
25224,0
12222,0
1087,1
829,0
16946,0
1412,1
12227,0
12685,0
5486,0
23539,0
13226,0
15371,0
16569,0
25452,1
23179,0
1787,0
1006,0
12056,0
23763,0
1463,1
24671,0
1698,0
13602,1
2643,0
2294,0
13397,0
14091,0
11450,0
7962,0
17584,0
1236,0
16632,0
12164,0
9,0
23995,1
12196,0
2441,0
1119,0
13974,1
11670,0
11449,0
640,0
368,0
1507,0
23757,0
16139,1
848,0
12113,0
12074,0
12804,0
14138,0
17937,0
23561,0
12434,1
24508,0
25120,0
1434,1
3468,0
23448,0
645,0
1928,0
14112,0
12889,0
2459,0
23542,0
209,0
13892,0
2055,0
13981,1
13758,0
11962,0
436,0
60,0
2321,0
13865,0
972,0
2583,0
12624,1
12989,0
2708,1
14281,0
1347,0
711,1
24045,0
1052,0
5331,1
13472,0
275,0
989,0
11939,1
1985,0
13066,0
13439,0
14419,1
188,0
11929,1
1690,0
16668,0
8793,0
12588,0
24168,0
23668,0
1537,0
15311,0
14289,1
18037,0
13730,0
11891,0
8782,0
15335,0
16109,0
3811,1
17322,0
1767,0
17557,0
17053,0
1061,0
1755,0
16773,0
7791,1
14261,0
7944,0
16276,0
1144,0
18247,0
1478,0
9755,1
14471,0
23788,0
17325,0
8956,0
14263,0
23109,0
16230,0
521,0
24079,0
13088,1
1362,0
9804,1
17081,0
20247,0
13562,0
12962,0
25155,0
12040,1
24521,0
1229,0
12143,0
13848,1
1311,0
16319,0
17672,0
13506,0
85,0
11751,0
17525,0
413,0
24571,0
1191,1
23125,0
15936,0
16134,0
13032,0
784,0
16874,1
13198,0
16156,1
1092,0
1332,0
776,0
888,0
5742,0
12506,0
14417,0
14465,0
13616,0
12921,0
7796,0
13818,0
2124,0
13424,0
2366,0
1393,0
17069,0
17567,0
915,0
9567,0
127,0
2541,1
1736,0
12186,0
2454,0
12300,1
12960,0
11842,0
428,0
15372,0
13176,0
12129,0
1913,0
24119,0
13476,0
241,0
930,1
24618,0
12185,0
14727,0
12505,0
23565,0
13764,1
17073,0
13053,0
12081,0
14332,0
17664,0
664,0
12194,0
18152,0
14386,0
12833,0
14469,0
2394,0
2048,1
677,0
18245,0
13837,0
16565,0
18139,0
716,0
1310,1
23546,1
23518,0
1421,0
11992,0
2222,0
24053,0
23498,0
13350,0
435,0
1831,0
663,0
7959,0
18038,0
381,0
25035,1
11855,0
12769,0
16621,0
24122,0
13828,0
23501,0
14498,0
2163,0
22206,0
16552,0
14235,0
11904,0
24665,0
12509,0
2290,0
6839,0
12821,0
5740,0
12321,0
14598,1
23931,0
16292,0
13768,0
792,0
1760,0
4795,1
14458,0
3107,0
18081,0
23444,0
23905,0
12409,0
23837,0
1292,0
702,0
18339,0
1382,0
17129,0
19608,0
9806,0
25042,0
149,1
14440,1
13268,0
654,0
103,0
16682,0
1999,0
16708,0
2026,1
16077,1
25499,0
17802,0
11710,0
13154,0
20245,0
23914,0
12815,0
13143,0
15295,0
23929,0
13920,0
24435,0
11611,0
20222,0
1373,0
2735,0
834,0
13087,0
17723,0
23852,0
23710,0
13675,0
185,0
25149,0
17023,0
12406,0
16053,0
1605,0
293,0
23188,0
11093,0
2166,0
1461,0
653,0
14180,0
13242,0
1263,1
16253,0
13760,0
3114,1
2097,0
20747,0
13882,0
13720,0
16952,0
14435,0
1308,0
13905,0
226,1
1034,0
12986,0
13016,0
13634,0
12517,1
15306,0
2538,0
24150,1
24320,0
24956,0
16036,0
14188,0
15349,0
2205,0
14271,0
2361,0
2582,0
16344,0
20137,0
25177,0
2235,0
13145,0
2517,0
2600,1
18096,1
12203,0
1959,0
2305,0
15356,0
14490,0
1067,0
23452,0
16430,0
8740,0
338,0
2562,1
17213,0
2502,0
12271,0
24033,0
298,0
1323,0
19610,1
22737,1
18837,0
11922,0
18015,0
10603,0
2036,0
13611,0
12788,0
11598,0
2141,0
12179,0
2280,0
24565,0
23567,0
13118,0
23672,0
23833,0
23583,0
14308,0
17179,0
16107,1
18023,0
17184,0
111,1
17174,0
18085,0
12003,0
16271,0
2047,0
24370,0
20172,0
17150,0
13727,0
273,0
24042,0
12237,0
1574,0
23813,1
13453,0
5680,0
1697,0
2058,0
1663,0
24138,0
14058,0
18266,0
24663,1
2385,0
12047,0
13093,0
285,0
12880,0
11709,0
15373,0
2598,0
12379,0
14027,1
15423,0
17342,0
12008,1
1871,0
23974,0
13185,0
13779,0
23123,0
17625,0
846,0
23619,0
2660,0
12686,1
17697,0
14060,0
1131,0
2064,0
390,0
13172,0
2565,0
21880,0
584,0
22275,0
16403,1
12931,0
542,0
1888,0
1590,0
223,0
23496,0
12001,0
23862,0
22947,0
2544,0
11949,0
17019,0
5492,0
258,0
337,0
11458,0
1326,0
14472,0
23610,0
14252,0
14521,0
12290,0
1534,0
17636,0
1072,0
24652,0
21511,0
13851,0
16698,0
1903,1
17468,0
13417,0
625,0
14323,0
507,0
17865,1
36,0
14078,1
24954,0
7224,0
16731,0
24164,1
17343,1
2144,0
13438,0
16539,0
12928,1
17079,0
18540,0
328,1
2822,0
11773,0
743,0
928,0
1346,0
16644,0
13881,0
100,0
11621,0
1900,0
21726,0
13215,0
5906,0
17475,0
1217,0
552,0
24608,0
24055,1
18055,1
24184,0
15945,1
1418,1
2013,0
761,0
13635,0
12996,0
17752,0
2575,0
11951,0
2209,1
13308,0
22738,0
2227,0
16965,0
2430,0
2900,0
17312,0
2143,1
23729,0
23948,0
23695,0
12068,0
1147,0
17753,0
9105,0
1557,0
17634,0
17443,0
2649,1
2015,1
4066,0
15973,0
246,1
14111,0
891,0
14084,0
17002,1
1041,0
23579,0
1348,0
1237,0
17144,0
11848,0
780,0
13971,0
12466,0
17171,0
17062,0
505,0
17969,0
286,0
2646,1
17305,0
841,0
25009,0
2679,0
18024,0
16483,0
21881,0
13620,0
18539,0
20475,0
13371,0
16460,0
24376,0
23482,0
921,1
24152,0
364,0
9492,0
12071,0
22817,0
7961,0
468,0
20131,0
14306,0
17828,0
16930,0
1568,0
2354,1
18287,0
1802,0
14003,0
1704,1
15412,0
2408,0
13821,0
1410,1
16451,0
17587,0
13542,0
1847,0
12959,0
14177,1
187,0
898,0
17706,0
23918,1
14502,0
24561,0
7225,0
297,0
22329,0
13921,0
11082,0
17497,0
11981,0
19607,0
12532,0
23683,0
13152,0
735,0
24637,0
11898,0
13360,0
17001,0
24596,0
1558,0
512,0
2373,1
16173,0
14276,0
2212,0
1105,0
17030,0
11294,0
1872,1
17143,0
13835,0
531,1
2372,0
1411,0
18365,0
13048,0
12275,0
12604,0
16146,0
16884,0
17076,0
17797,0
25147,0
12641,0
16402,0
14505,0
2409,0
14475,0
16174,1
1331,0
25369,0
25469,0
8787,0
14454,0
24136,1
16825,0
12241,0
11646,0
118,1
509,1
11668,1
13832,0
19933,1
418,0
1832,0
24327,0
389,0
2158,0
15409,0
12591,0
17555,0
323,0
15325,0
1392,0
16198,1
555,0
21929,0
12472,0
13815,0
25043,0
2864,0
23840,0
57,0
14508,0
14036,0
12843,1
822,0
13012,1
17650,0
17872,0
1657,0
257,0
18052,0
23095,0
24279,0
14430,0
2278,0
7744,0
16395,1
15353,0
228,0
12577,0
16016,0
15910,0
2604,0
24142,0
25143,0
17613,0
901,0
23713,0
1011,0
22948,0
23903,0
2197,1
356,0
16554,0
23186,0
23506,0
14477,0
15921,0
11623,0
25061,0
17319,0
13196,0
2906,0
23748,0
17604,0
1519,0
14570,0
17515,0
16877,0
1824,0
12133,0
23568,0
12496,1
1905,0
16901,0
12670,0
4086,0
15940,0
17214,0
22946,0
24305,0
1794,1
24290,0
13646,1
17063,0
800,1
263,0
14845,0
17795,0
1993,0
2550,0
23954,0
14467,1
11931,0
12826,0
17943,0
11730,0
420,0
341,0
13872,0
1804,0
13879,0
17239,0
18437,0
17804,0
5485,0
12710,0
16605,1
3674,1
20,0
2065,0
23700,0
15368,0
13633,0
295,0
20147,0
14184,0
25020,0
12170,0
24058,0
23741,0
24111,1
25442,0
11573,0
10604,0
1939,0
335,0
14456,1
24052,0
13811,0
877,1
24323,0
12704,0
23947,0
20224,0
13935,0
1784,1
12751,0
16172,0
534,0
24950,0
1735,0
11715,0
23528,0
12073,0
14329,0
17642,0
20360,1
12910,0
56,0
3679,0
14550,0
23536,0
893,0
13019,1
14588,0
16064,0
23742,0
12223,0
12152,0
17455,0
1901,0
23808,0
24094,0
2269,0
944,0
23464,0
11966,0
2059,0
24988,1
11874,0
242,0
88,0
16942,0
2641,0
21772,0
9110,0
16283,0
2146,1
22655,0
2694,1
23590,1
15916,0
2852,0
1762,1
16473,1
2740,0
12447,0
144,0
1482,0
11990,0
16654,0
2680,0
14566,0
13050,0
13381,0
16215,0
17978,1
804,0
23658,0
1360,0
11632,0
17005,0
24488,0
11579,0
13870,0
24060,0
14167,0
16778,0
13079,0
6833,0
2866,0
6703,0
2202,0
2593,0
9481,0
17237,0
20221,0
16609,0
18742,0
14585,1
22213,0
11295,0
1215,0
13614,0
1531,1
334,0
13293,0
14539,0
14275,0
1415,0
18857,0
20228,0
137,0
1966,0
24112,0
12805,0
3473,0
23910,0
2027,0
13524,0
17847,0
23844,1
12492,1
1721,0
17427,0
3111,0
17285,0
1335,0
833,0
17912,0
17565,0
12369,0
17444,0
12863,0
1564,1
12527,0
24110,0
25440,0
2749,0
16714,0
480,1
16976,0
180,0
1368,0
23899,0
12360,0
13387,0
16712,0
17675,0
1104,0
11923,0
11916,0
16465,0
2370,0
14371,0
17674,0
24525,0
23848,0
13500,0
20229,0
22186,1
13374,0
2148,0
